SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10026286,Mundasahi,Mundasahi,0363,21,36270,415954
10026287,Dahisira,Dahisira,0363,21,36183,415866
10026288,Sindhiguda,Odiya,0468,30,50366,430197
10026289,Atalguda,Odiya,0468,30,50366,430197
10026290,Bandhaguda,Odiya,0468,30,50366,430197
10026291,Jamuguda,Odiya,0468,30,50362,430193
10026292,Nuasahi,Nuasahi,0363,21,36196,415879
10026293,Ranginiguda,Odiya,0468,30,50362,430193
10026294,Dugali,Odiya,0468,30,50362,430193
10026295,c,Nuasahi,0363,21,36196,415879
10026296,Bhaghaguda,Odiya,0468,30,50362,430193
10026297,Gasabada,Gasabada,0363,21,36196,415879
10026298,Alampada,Odiya,0468,30,50361,430192
10026299,Kadaguda,Odiya,0468,30,50361,430192
10026300,Gandamahul,Gandamahul,0363,21,36211,415894
10026301,Putiaguda,Odiya,0468,30,50361,430192
10026302,Sandhijargi,Sandhijargi,0363,21,36208,415891
10026303,Kanikumpa,Kanikumpa,0363,21,36213,415896
10026304,Pipalkhol,Pipalkhol,0363,21,36207,415890
10026305,HANDAKHAL PADA,HANDAKHAL PADA,0414,26,44494,423782
10026306,Podapada,Podapada,0363,21,36224,415907
10026307,Birigaon,Birigaon,0363,21,36225,415909
10026308,Chikitabara,Chikitabara,0363,21,36242,415926
10026309,Khariguda,Odiya,0468,30,50377,430208
10026310,Kantamari,Odiya,0468,30,50377,430208
10026311,Khenjaguda,Khenjaguda,0363,21,36267,415951
10026312,Uparsahi,Uparsahi,0363,21,36262,415946
10026313,HINJILIBAHILI,HINJILIBAHILI,0414,26,44494,423782
10026314,KANYA ASHRAM,HINJILIBAHILI,0414,26,44494,423782
10026315,Guniaguda,Odiya,0468,30,50367,430198
10026316,PROJECT PADA,PROJECT PADA,0414,26,44494,423782
10026317,Adkaguda,Odiya,0468,30,50367,430198
10026318,BLOCK COLONY,BLOCK COLONY,0414,26,44494,423782
10026319,Godiguda,Odiya,0468,30,50367,430198
10026320,BAJARPADA,BAJARPADA,0414,26,44494,423782
10026321,Rauliguda,Odiya,0468,30,50365,430196
10026322,SAHU PADA,SAHU PADA,0414,26,44494,423782
10026323,MADHYAM PADA,MADHYAM PADA,0414,26,44494,423782
10026324,MARBADI PADA,MARBADI PADA,0414,26,44494,423782
10026325,BABU PADA,BABU PADA,0414,26,44494,423782
10026326,MALIPADA,MALIPADA,0414,26,44494,423782
10026327,MARBADI PADA,MARBADI PADA,0414,26,44494,423782
10026328,MADHYAM PADA 2,MADHYAM PADA 2,0414,26,44494,423782
10026329,GOTI PADA,GOTI PADA,0414,26,44494,423782
10026330,Bareguda,Odiya,0468,30,50434,430265
10026331,FATE NAGAR,FATE NAGAR,0414,26,44494,423782
10026332,Memberguda,Odiya,0468,30,50434,430265
10026333,Bariguda,Bariguda,0367,21,37082,416789
10026334,LAXMI SAGAR PADA,LAXMI SAGAR PADA,0414,26,44494,423782
10026335,GANTAYAT PADA,GANTAYAT PADA,0414,26,44494,423782
10026336,Burudaguda,Odiya,0468,30,50434,430265
10026337,GOTI PADA 2,GOTI PADA 2,0414,26,44494,423782
10026338,MV - 92,Odiya,0468,30,50495,430326
10026339,BINABISI PADA,BINABISI PADA,0414,26,44494,423782
10026340,Bhaluguda,Odiya,0468,30,50434,430265
10026341,BARAGACHHA PADA,BARAGACHHA PADA,0414,26,44494,423782
10026342,DHOBA PADA,DHOBA PADA,0414,26,44494,423782
10026343,SANYABAND PADA,SANYABAND PADA,0414,26,44494,423782
10026344,FATE NAGAR 2,FATE NAGAR 2,0414,26,44494,423782
10026345,Gurdapada,Gurdapada,0367,21,36679,416474
10026346,TALBAND PADA,TALBAND PADA,0414,26,44494,423782
10026347,CHECKGET PADA,CHECKGET PADA,0414,26,44494,423782
10026348,DANGAHATA PADA,DANGAHATA PADA,0414,26,44494,423782
10026349,Tileripoda,Tileripoda,0367,21,36679,416474
10026350,TALBAND PADA 2,TALBAND PADA 2,0414,26,44494,423782
10026351,MV - 85,Odiya,0468,30,50339,430170
10026352,Meghamala Tota,Meghamala Tota,0457,29,50223,
10026353,Banktiguda,Odiya,0468,30,50339,430170
10026354,Putikipali,Putikipali,0367,21,36679,416474
10026355,Fishery Colony,Fishery Colony,0457,29,50223,
10026356,Rampur,Odiya,0468,30,50389,430220
10026357,Hanuman Lane,Hanuman Lane,0457,29,50223,
10026358,MALIPADA 2,MALIPADA 2,0414,26,44494,423782
10026359,Sargipada,Sargipada,0367,21,36679,416474
10026360,Hana Guda,Hana Guda,0457,29,50223,
10026361,Bangala Bad,Bangala Bad,0457,29,50223,
10026362,CHECKGET PADA  2,CHECKGET PADA  2,0414,26,44494,423782
10026363,TALBAND PADA 3,TALBANDPADA 3,0414,26,44494,423782
10026364,Selamaha,Selamaha,0367,21,36679,416474
10026365,Jyoti Mill Road,Jyoti Mill Road,0457,29,50223,
10026366,CHAMARBAND PADA,CHAMARBAND PADA,0414,26,44494,423782
10026367,AIR Colony,AIR Colony,0457,29,50223,
10026368,KHALIABHATA PADA,KHALIABHATA PADA,0414,26,44494,423782
10026369,MARBADI PADA  2,MARBADI PADA  2,0414,26,44494,423782
10026370,Dekra,Odiya,0468,30,50476,430307
10026371,Kantapada,Kantapada,0367,21,36679,416474
10026372,Limaguda,Odiya,0468,30,50476,430307
10026373,Christian Peta 1st Lane,Christian Peta 1st Lane,0457,29,50223,
10026374,BADA PADA,BADA PADA,0414,26,44494,423782
10026375,Christian Peta 2nd Lane,Christian Peta 2nd Lane,0457,29,50223,
10026376,Putugaon,Odiya,0468,30,50476,430307
10026377,Christian Peta 3rd Lane,Christian Peta 3rd Lane,0457,29,50223,
10026378,Bahalguda,Odiya,0468,30,50476,430307
10026379,Christian Peta 4th Lane,Christian Peta 4th Lane,0457,29,50223,
10026380,HIRASAGAR PADA,HIRASAGAR PADA,0414,26,44494,423782
10026381,Mission Compound,Mission Compound,0457,29,50223,
10026382,Bareguda,Odiya,0468,30,50476,430307
10026383,Tagakia,Tagakia,0367,21,36997,416730
10026384,BIjuraj Nagar,BIjuraj Nagar,0457,29,50223,
10026385,BLOCK PADA,BLOCK PADA,0414,26,44494,423782
10026386,Court Lane,Court Lane,0457,29,50223,
10026387,Baleguda,Odiya,0468,30,50476,430307
10026388,TRINATHA MANDIRA PADA,TRINATHA MANDIRA PADA,0414,26,44494,423782
10026389,Court Lane,Court Lane,0457,29,50223,
10026390,PALSA PADA,PALSA PADA,0414,26,44494,423782
10026391,Irrigation Colony,Irrigation Colony,0457,29,50223,
10026392,Basuguda,Odiya,0468,30,50476,430307
10026393,Lingaraj Colony,Lingaraj Colony,0457,29,50223,
10026394,Forest Colony,Forest Colony,0457,29,50223,
10026395,Pangapada,Pangapada,0367,21,36997,416730
10026396,Sale Tax Colony,Sale Tax Colony,0457,29,50223,
10026397,KENDUGUDA,KENDUGUDA,0457,29,50223,
10026398,Jamuna Guda,Jamuna Guda,0457,29,50223,
10026399,Jamuna Guda,Jamuna Guda,0457,29,50223,
10026400,Drabali,Drabali,0367,21,36997,416730
10026401,MI Colony,MI Colony,0457,29,50223,
10026402,New Bus Stand,New Bus Stand,0457,29,50223,
10026403,Police Colony,Police Colony,0457,29,50223,
10026404,VD College Campus,VD College Campus,0457,29,50223,
10026405,Mundapada,Mundapada,0367,21,36997,416730
10026406,Digamila,Digamila,0367,21,36997,416730
10026407,Duklamila,Duklamila,0367,21,36997,416730
10026408,Thapaguda,Odiya,0468,30,50314,430201
10026409,KADAMAGUDA,KADAMAGUDA,0468,30,43953,430145
10026410,Gopiguda,Odiya,0468,30,50314,430201
10026411,Narasinghguda,Odiya,0468,30,50314,430201
10026412,Malaiguda,Odiya,0468,30,50314,430201
10026413,Bahalguda,Odiya,0468,30,50314,430201
10026414,Pujariguda,Odiya,0468,30,50314,430201
10026415,Takanbhatta,Odiya,0468,30,50314,430201
10026416,BRAHMANA PADA,BRAHMANA PADA,0414,26,44494,423782
10026417,Sargiguda,Odiya,0468,30,50330,430161
10026418,Rabanguda,Odiya,0468,30,50330,430161
10026419,Sashimala,Sashimala,0367,21,36810,416605
10026420,Jhileriguda,Odiya,0468,30,50330,430161
10026421,Muriapalli,Odiya,0468,30,50330,430161
10026422,Konaguda,Odiya,0468,30,50330,430161
10026423,Dariguda,Odiya,0468,30,50409,430240
10026424,MV - 13,Odiya,0468,30,50409,430240
10026425,Ladamila,Ladamila,0367,21,36975,416708
10026426,Irmaguda,Odiya,0468,30,50409,430240
10026427,MPV - 01,Odiya,0468,30,50409,430240
10026428,Boilapari,Odiya,0468,30,50409,430240
10026429,Rauliguda,Odiya,0468,30,50409,430240
10026430,Sambayaguda,Odiya,0468,30,50409,430240
10026431,Muchudikia,Muchudikia,0367,21,36903,416664
10026432,MV - 48,Odiya,0468,30,50409,430240
10026433,MV - 08,Odiya,0468,30,50409,430240
10026434,Odingi,Odingi,0367,21,36905,416666
10026435,Phulbani,Phulbani,0359,21,35675,415442
10026436,Khirkoliguda,Odiya,0468,30,50414,430245
10026437,Phulbani,Phulbani,0360,21,35798,415567
10026438,Ganjupanga,Ganjupanga,0367,21,36971,416704
10026439,MV - 09,Odiya,0468,30,50434,430265
10026440,Goreiguda,Odiya,0468,30,50434,430265
10026441,Kadabahal,Odiya,0468,30,50434,430265
10026442,Peonpada,Peonpada,0360,21,35798,415567
10026443,Ramaguda,Odiya,0468,30,50430,430261
10026444,Biraguda,Odiya,0468,30,50430,430261
10026445,Damigaon,Damigaon,0360,21,35798,415567
10026446,Masaguda,Odiya,0468,30,50430,430261
10026447,Kalaguda,Odiya,0468,30,50430,430261
10026448,TELGU PADA,TELGU PADA,0412,26,42997,423480
10026449,Nadikhandi Sahi,Nadikhandi Sahi,0360,21,35798,415567
10026450,Jayaramguda,Odiya,0468,30,50430,430261
10026451,MV - 10,Odiya,0468,30,50430,430261
10026452,NUAPADA KANDHAPADA,NUAPADA KANDHAPADA,0412,26,42997,423480
10026453,TARINI MANDIR PADA,TARINI MANDIR PADA,0412,26,42997,423480
10026454,JALESWAR MANDIR PADA,JALESWAR MANDIR PADA,0412,26,42997,423480
10026455,MV - 11,Odiya,0468,30,50415,430246
10026456,IRRIGATION COLONY,IRRIGATION COLONY,0412,26,42997,423480
10026457,Kataliguda,Odiya,0468,30,50415,430246
10026458,Mahaguda,Mahaguda,0367,21,37058,416768
10026459,SAITA BURDI PADA,SAITA BURDI PADA,0412,26,42997,423480
10026460,RAM NAGAR PADA,RAM NAGAR PADA,0412,26,42997,423480
10026461,KUKUDA FIRM,KUKUDA FIRM,0412,26,42997,423480
10026462,SHAKTI NAGAR PADA,SHAKTI NAGAR PADA,0412,26,42997,423480
10026463,RAM MANDIR PADA,RAM MANDIR PADA,0412,26,42997,423480
10026464,JORE PADA,JORE PADA,0412,26,42997,423480
10026465,RAM SAGAR PADA,RAM SAGAR PADA,0412,26,42997,423480
10026466,NUABANDH PADA,NUABANDH PADA,0412,26,42997,423480
10026467,Kadalipadar,Odiya,0468,30,50346,430177
10026468,BAHADUR BAGICHA PADA,BAHADUR BAGICHA PADA,0412,26,42997,423480
10026469,Sargiguda,Odiya,0468,30,50347,430178
10026470,TELGU BANGTI PADA,TELGU BANGTI PADA,0412,26,42997,423480
10026471,MV - 93,Odiya,0468,30,50348,430179
10026472,GORUSAL PADA,GORUSAL PADA,0412,26,42997,423480
10026473,ARKABAHALI PADA,ARKABAHALI PADA,0412,26,42997,423480
10026474,Kenduguda,Odiya,0468,30,50324,430155
10026475,Saleguda,Odiya,0468,30,50324,430155
10026476,LUHRA PADA,LUHRA PADA,0412,26,42997,423480
10026477,STATUE PADA,STATUE PADA,0412,26,42997,423480
10026478,MAHAVEER PADA,MAHAVEER PADA,0412,26,42997,423480
10026479,GOUD BANGTI PADA,GOUD BANGTI PADA,0412,26,42997,423480
10026480,ORIYA BANGTI PADA,ORIYA BANGTI PADA,0412,26,42997,423480
10026481,KALI MANDIR PADA,KALI MANDIR PADA,0412,26,42997,423480
10026482,Atalguda,Odiya,0468,30,50428,430174
10026483,Sargiguda,Odiya,0468,30,50428,430174
10026484,Gangilimaha,Gangilimaha,0367,21,37081,416788
10026485,MV - 84,Odiya,0468,30,50341,430172
10026486,MV - 101,Odiya,0468,30,50341,430172
10026487,Gaglimaha,Gaglimaha,0367,21,37081,416788
10026488,Chandanguda,Odiya,0468,30,50341,430172
10026489,Kanjeli,Odiya,0468,30,50431,430158
10026490,MV - 83,Odiya,0468,30,50431,430158
10026491,MV- 102,Odiya,0468,30,50431,430158
10026492,MV - 102,Odiya,0468,30,50431,430158
10026493,Khirkoliguda,Odiya,0468,30,50431,430158
10026494,Pandriguda,Odiya,0468,30,50431,430158
10026495,Mundaguda,Odiya,0468,30,50431,430158
10026496,Bariguda,Bariguda,0370,21,37311,
10026497,Jagannathguda,Odiya,0468,30,50431,430158
10026498,Mundaguda,Odiya,0468,30,50305,430136
10026499,Disariguda,Odiya,0468,30,50369,430200
10026500,Gajuguda,Odiya,0468,30,50369,430200
10026501,Gotijodi,Odiya,0468,30,50369,430200
10026502,Nandapariguda,Odiya,0468,30,50351,430182
10026503,Tangaliguda,Odiya,0468,30,50351,430182
10026504,Srutipur,Srutipur,0177,10,16639,396702
10026505,Pringel,Pringel,0370,21,37216,417002
10026506,Talguda,Odiya,0468,30,50342,430173
10026507,Matiguda,Odiya,0468,30,50342,430173
10026508,Kanibank,Kanibank,0177,10,16639,396702
10026509,MV - 97,Odiya,0468,30,50342,430173
10026510,Dandasi,Dandasi,0369,21,37145,416929
10026511,MV - 87,Odiya,0468,30,50342,430173
10026512,MV - 86,Odiya,0468,30,50342,430173
10026513,Pashyot,Pashyot,0177,10,16639,396702
10026514,Rizarguda,Odiya,0468,30,50413,430244
10026515,Badipanga,Badipanga,0369,21,37145,416929
10026516,Dhepguda,Dhepguda,0457,29,50208,429077
10026517,D.Jalapoka,D.Jalapoka,0177,10,16639,396702
10026518,Labour Colony,Labour Colony,0457,29,50208,429077
10026519,Sinemila,Sinemila,0369,21,37145,416929
10026520,PWD Colony,PWD Colony,0457,29,50208,429077
10026521,Barkoliguda,Odiya,0468,30,50413,430244
10026522,Town Hall,Town Hall,0457,29,50208,429077
10026523,Narayantota Sahi,Narayantota Sahi,0457,29,50208,429077
10026524,J.jalapoka,J.jalapoka,0177,10,16639,396702
10026525,Gopabandhu Nagar,Gopabandhu Nagar,0457,29,50208,429077
10026526,Neheru Nagar,Neheru Nagar,0457,29,50208,429077
10026527,Chatra Sahi,Chatra Sahi,0457,29,50208,429077
10026528,MV - 07 (Jagannathpalli),Odiya,0468,30,50464,430295
10026529,Gouda Sahi,Gouda Sahi,0457,29,50208,429077
10026530,Gurudwara,Gurudwara,0457,29,50208,429077
10026531,MV-03 (Thakurpalli),Odiya,0468,30,50464,430295
10026532,Jail Road,Jail Road,0457,29,50208,429077
10026533,Jail Colony,Jail Colony,0457,29,50208,429077
10026534,potangpodar,potangpodar,0369,21,37145,416929
10026535,Lakhan Sahi,Lakhan Sahi,0457,29,50208,429077
10026536,Postal Colony,Postal Colony,0457,29,50208,429077
10026537,Main Road,Main Road,0457,29,50208,429077
10026538,Mundibali,Mundibali,0369,21,37145,416929
10026539,Police Colony,Police Colony,0457,29,50208,429077
10026540,Dasarathi Sahi,Dasarathi Sahi,0457,29,50208,429077
10026541,Bijaya Lane,Bijaya Lane,0457,29,50208,429077
10026542,Bandha Ghat,Bandha Ghat,0457,29,50208,429077
10026543,Dangesipoda,Dangesipoda,0369,21,37145,416929
10026544,Gandhi Chowk,Gandhi Chowk,0457,29,50208,429077
10026545,Gujarati Colony,Gujarati Colony,0457,29,50208,429077
10026546,Kulapada,Kulapada,0174,10,16626,396536
10026547,Bell Road,Bell Road,0457,29,50208,429077
10026548,Toga,Toga,0369,21,37145,416929
10026549,Dunjangi,Dunjangi,0369,21,37145,416929
10026550,Mondirsahi,Mondirsahi,0369,21,37145,416929
10026551,Marshaghai A,Marshaghai A,0178,10,16915,396979
10026552,Collonysahi,Collonysahi,0369,21,37145,416929
10026553,Kotapadi,Kotapadi,0369,21,37145,416929
10026554,Dahasing,Dahasing,0369,21,37145,416929
10026555,Marshaghai B,Marshaghai B,0178,10,16915,396979
10026556,Marshaghai B,Marshaghai B,0178,10,16915,396979
10026557,Sedopanga,Sedopanga,0369,21,37145,416929
10026558,Linebinari,Linebinari,0369,21,37145,416929
10026559,Bandangpadu,Bandangpadu,0369,21,37145,416929
10026560,Kuanbadi,Kuanbadi,0370,21,37231,417017
10026561,JenaSahi,JenaSahi,0178,10,16915,396979
10026562,Kutami,Kutami,0367,21,36790,416585
10026563,Lobaramha,Lobaramha,0367,21,36790,416585
10026564,Chungapadar,Chungapadar,0369,21,37136,416920
10026565,Beherasahi,Beherasahi,0178,10,16915,396979
10026566,Sunagaon,Sunagaon,0369,21,37137,416921
10026567,Deopata,Deopata,0369,21,37122,416906
10026568,Kurtipada,Kurtipada,0369,21,37138,416922
10026569,Singami,Singami,0367,21,36790,416585
10026570,Batabadi,Batabadi,0369,21,37122,416906
10026571,Batadi,Batadi,0367,21,36790,416585
10026572,Galigura,Galigura,0367,21,36790,416585
10026573,Badakhalia,Badakhalia,0369,21,37152,416936
10026574,Penupadi,Penupadi,0367,21,36790,416585
10026575,Kajuklapi,Kajuklapi,0367,21,36790,416585
10026576,Sikati,Sikati,0367,21,36790,416585
10026577,Kendupada,Kendupada,0369,21,37157,416941
10026578,Adabali,Adabali,0367,21,36790,416585
10026579,Ambapada,Ambapada,0369,21,37157,416941
10026580,Sonbadi,Sonbadi,0367,21,36790,416585
10026581,Sandhipadar,Sandhipadar,0369,21,37157,416941
10026582,Gadaripadi,Gadaripadi,0367,21,36790,416585
10026583,Basuganda,Basuganda,0369,21,37157,416941
10026584,chhachinga,chhachinga,0369,21,37157,416941
10026585,Pradari,Pradari,0369,21,37157,416941
10026586,Maskapadi,Maskapadi,0367,21,36755,416550
10026587,Bahakandia,Bahakandia,0174,10,16602,396512
10026588,Dumeripada,Dumeripada,0369,21,37157,416941
10026589,Singuli Sahi,Singuli Sahi,0367,21,36755,416550
10026590,saramundi,saramundi,0369,21,37157,416941
10026591,pangapada,pangapada,0369,21,37157,416941
10026592,Rainapada,Rainapada,0369,21,37157,416941
10026593,pangalpadar,pangalpadar,0369,21,37157,416941
10026594,Budaguda,Budaguda,0367,21,36807,416602
10026595,Mundapadar,Mundapadar,0369,21,37157,416941
10026596,Kulasahi,Kulasahi,0174,10,16602,396512
10026597,Bardagudi,Bardagudi,0367,21,37081,416788
10026598,Dalapata,Dalapata,0367,21,37081,416788
10026599,Togapadar,Togapadar,0369,21,37133,416917
10026600,Haladibasanta,Haladibasanta,0174,10,16630,396540
10026601,Baulamaha,Baulamaha,0367,21,37081,416788
10026602,Tokopadar,Tokopadar,0369,21,37133,416917
10026603,pisukmaha,pisukmaha,0369,21,37133,416917
10026604,Sliki,Sliki,0369,21,37133,416917
10026605,Argameda,Argameda,0367,21,36764,416559
10026606,Jakingia,Jakingia,0369,21,37133,416917
10026607,Danugia,Danugia,0369,21,37133,416917
10026608,Banjapanga,Banjapanga,0369,21,37133,416917
10026609,Ghanasahi,Ghanasahi,0367,21,36827,416622
10026610,Mangapanga,Mangapanga,0369,21,37133,416917
10026611,Pusari Sahi,Pusari Sahi,0367,21,36827,416622
10026612,Jaradu,Jaradu,0369,21,37133,416917
10026613,Digi Sahi,Digi Sahi,0367,21,36828,416623
10026614,Kodipodi,Kodipodi,0369,21,37133,416917
10026615,Mendipanga,Mendipanga,0367,21,36828,416623
10026616,Surupadar,Surupadar,0369,21,37160,416944
10026617,Kandhasahi,Kandhasahi,0369,21,37160,416944
10026618,Labnyanagar,Labnyanagar,0369,21,37160,416944
10026619,Danapadar,Danapadar,0367,21,37049,416759
10026620,Patamaha,Patamaha,0367,21,36717,416512
10026621,Danarmunda,Danarmunda,0178,10,16662,396900
10026622,Gargamaha,Gargamaha,0367,21,36991,416724
10026623,pipalpada,pipalpada,0370,21,37311,
10026624,Kamalapada,Kamalapada,0370,21,37311,
10026625,Sukerpadar,Sukerpadar,0370,21,37311,
10026626,Pairmala,Pairmala,0370,21,37311,
10026627,Pudrung,Pudrung,0370,21,37311,
10026628,Guspa,Guspa,0370,21,37231,417017
10026629,Jirispata,Jirispata,0367,21,36991,416724
10026630,Suleraju,Suleraju,0370,21,37231,417017
10026631,Golamara,Golamara,0370,21,37231,417017
10026632,Gaskapata,Gaskapata,0367,21,36991,416724
10026633,Bandkinal,Bandkinal,0370,21,37231,417017
10026634,Dagarpanga,Dagarpanga,0367,21,36751,416546
10026635,Gundisahi,Gundisahi,0370,21,37231,417017
10026636,Patangpada,Patangpada,0370,21,37231,417017
10026637,Gedra,Gedra,0367,21,36728,416523
10026638,Kusumpada,Kusumpada,0367,21,36995,416728
10026639,Alimila,Alimila,0367,21,36752,416547
10026640,Labanyanagar,Labanyanagar,0369,21,37160,416944
10026641,Kadampadar,Kadampadar,0369,21,37160,416944
10026642,Kolathapada,Kolathapada,0369,21,37160,416944
10026643,Bhutrugaon,Bhutrugaon,0369,21,37160,416944
10026644,Kampadi,Kampadi,0367,21,36995,416728
10026645,Tagapanga,Tagapanga,0369,21,37180,416964
10026646,Mahulburi,Mahulburi,0369,21,37180,416964
10026647,Balimaska,Balimaska,0367,21,36995,416728
10026648,Dadikia,Dadikia,0367,21,36751,416546
10026649,Bhalpada,Bhalpada,0369,21,37180,416964
10026650,Rampurchaka,Rampurchaka,0369,21,37180,416964
10026651,Sudamunda,Sudamunda,0367,21,36772,416567
10026652,Sagadiasahi,Sagadiasahi,0369,21,37180,416964
10026653,Delanpanga,Delanpanga,0367,21,36769,416564
10026654,Linepada,Linepada,0369,21,37180,416964
10026655,Telimunda,Telimunda,0369,21,37180,416964
10026656,Dampada,Dampada,0367,21,36770,416565
10026657,Malipada,Malipada,0369,21,37180,416964
10026658,gurupada,gurupada,0369,21,37180,416964
10026659,Dhabalakhaman,Dhabalakhaman,0369,21,37180,416964
10026660,Dadapanga,Dadapanga,0367,21,36751,416546
10026661,jhariapada,jhariapada,0369,21,37180,416964
10026662,Tutepange,Tutepange,0367,21,36726,416521
10026663,Jaganathapada,Jaganathapada,0369,21,37180,416964
10026664,Nilingpadar,Nilingpadar,0369,21,37180,416964
10026665,Dhulisahi,Dhulisahi,0367,21,36726,416521
10026666,Risingpanga,Risingpanga,0369,21,37171,416955
10026667,Sitapanga,Sitapanga,0369,21,37171,416955
10026668,Dalabali,Dalabali,0369,21,37180,416964
10026669,Dubing,Dubing,0369,21,37171,416955
10026670,Lingerimaha,Lingerimaha,0369,21,37171,416955
10026671,Kadimaha,Kadimaha,0369,21,37171,416955
10026672,Uhampata,Uhampata,0369,21,37171,416955
10026673,Gudri,Gudri,0369,21,37171,416955
10026674,Gahansuga,Gahansuga,0369,21,37171,416955
10026675,Binapanga,Binapanga,0367,21,36746,416541
10026676,Nakudipada,Nakudipada,0369,21,37171,416955
10026677,Patangsuga,Patangsuga,0369,21,37171,416955
10026678,Tupudipadar,Tupudipadar,0367,21,36746,416541
10026679,Janangada,Janangada,0369,21,37171,416955
10026680,Telepanga,Telepanga,0367,21,36746,416541
10026681,Burkimaha,Burkimaha,0369,21,37171,416955
10026682,Dalasahi,Dalasahi,0367,21,36746,416541
10026683,Tambuli,Tambuli,0369,21,37171,416955
10026684,Lengermaha,Lengermaha,0369,21,37171,416955
10026685,Silikisuga,Silikisuga,0367,21,36746,416541
10026686,Dendedipata,Dendedipata,0369,21,37171,416955
10026687,Naragaon,Naragaon,0367,21,36746,416541
10026688,Padiabahal,Padiabahal,0369,21,37171,416955
10026689,Salaguda,Salaguda,0369,21,37171,416955
10026690,Gunuspa,Gunuspa,0370,21,37291,417077
10026691,Puisaru,Puisaru,0367,21,36746,416541
